"inhibs_rojo";"num_torres_rojo";"num_torres_azul";"DamageObjectives_rojo";"inhibs_azul";"DamageObjectives_azul";"kda_adc_rojo";"kda_jng_rojo";"kda_mid_azul";"kda_jng_azul";"kda_mid_rojo";"num_nashors_rojo";"kda_sup_azul";"kda_sup_rojo";"kda_adc_azul";"num_asesinatos_rojo";"kda_top_rojo";"kda_top_azul";"num_asesinatos_azul";"num_nashors_azul";"num_dragones_rojo";"num_dragones_azul";"double_k_rojo";"diff_oro_al_15";"diferencia_exp";"oro_al_15_rojo";"double_k_azul";"cura_rojo";"oro_al_15_azul";"cura_azul";"gana_azul"
1;8;6;2016,21621621622;1;2262,16216216216;2;2,66666666666667;1;14;3;2;6;4;5;14;2,66666666666667;1,75;18;0;2;3;1;4600;1801;22400;3;1220,62162162162;27000;593,243243243243;"no"
0;0;9;772,222222222222;1;2494,44444444444;1,5;1,2;6,5;6;1,33333333333333;0;9;1,66666666666667;5;8;2;5;19;1;2;3;0;1200;-231;22700;3;624,527777777778;23900;1024,77777777778;"si"
3;11;3;1844,44444444444;0;1330,55555555556;6;3,5;7;2,5;1;1;3,5;5;6;8;0,5;2;10;0;3;3;1;-142;2891;23900;0;603,472222222222;23800;671,583333333333;"no"
2;10;3;2483,33333333333;0;1533,33333333333;16;16;1,33333333333333;2,66666666666667;2,6;2;0,857142857142857;2,75;4;22;14;0,571428571428571;11;0;4;2;2;1200;3817;25100;0;1397,36111111111;26300;951,111111111111;"no"
1;9;4;2002,5641025641;0;1761,53846153846;10;10;4;2;10;1;0,666666666666667;3;2;11;7;2;5;0;4;3;2;-720;-1687;25500;0;1824,76923076923;24800;1398,20512820513;"no"
3;11;2;2891,66666666667;0;1136,11111111111;20;18;1,75;0,75;11,5;1;0,857142857142857;11;0,571428571428571;32;9,33333333333333;1;9;0;5;1;4;-760;-3636;24300;2;1041,27777777778;23500;799,166666666667;"no"
2;10;2;2692,30769230769;0;1184,61538461538;6,5;12;1;0,75;9;2;0,428571428571429;14;1;17;10;1,5;3;0;4;1;0;-525;-561;24400;0;908,25641025641;23900;597,435897435897;"no"
2;9;5;2306,45161290323;0;1925,8064516129;6,5;4;2;0,666666666666667;4,66666666666667;1;2,33333333333333;6;2,5;15;6;0,5;9;1;5;0;2;872;-763;23700;0;1694,83870967742;24600;858,677419354839;"no"
0;2;9;480;1;3170;0,666666666666667;4;4;5;1,25;0;12;0,5;14;7;2;4;16;2;0;4;0;2200;-408;23900;2;612;26100;670,466666666667;"si"
0;3;10;910;2;3040;4;0,333333333333333;3,33333333333333;12;2;1;6;1;13;5;0,4;10;17;1;2;4;0;5300;2202;22400;0;603,45;27700;766,975;"si"
1;8;5;2875,75757575758;0;1157,57575757576;7,33333333333333;8;3;2;6,5;1;1,85714285714286;2,57142857142857;2,16666666666667;25;6;2;17;1;3;2;4;-1400;-2267;27000;3;1243,39393939394;25600;401,363636363636;"no"
1;8;4;2338,23529411765;0;1011,76470588235;6;7;1,5;1,5;9;0;0;2,5;2;9;6;1;4;0;3;2;1;-877;-750;24200;0;596,764705882353;23300;1042,29411764706;"no"
0;3;11;873,333333333333;3;3644,44444444444;1;1;15;16;0,6;0;20;0,333333333333333;14;4;1;7;20;3;2;5;0;904;386;23400;2;530,133333333333;24300;1989,37777777778;"si"
3;11;2;2234,28571428571;0;937,142857142857;12;11;1;1;5;1;0,5;8;0,333333333333333;13;8;0,666666666666667;3;0;2;2;1;-1200;-2458;24400;0;1014,28571428571;23200;589,228571428571;"no"
0;6;8;2667,56756756757;1;1745,94594594595;3,5;3;9;2,5;4;1;5;6;10;10;2;2;10;1;4;1;1;-4900;-2593;26900;0;1038,24324324324;22000;1247,97297297297;"si"
2;11;2;2362,96296296296;0;1322,22222222222;7;6;1,75;1,5;13;1;8;3;1,75;19;11;0,166666666666667;9;0;2;2;2;-2000;-918;25600;1;465,703703703704;23600;657,592592592593;"no"
0;3;9;975;1;2956,25;1;1,5;17;16;0,5;0;3;0,75;10;4;1,5;10;18;1;1;4;1;-487;-681;23600;1;525,90625;23100;667,53125;"si"
1;9;4;2666,66666666667;0;1822,22222222222;13;4,66666666666667;1;1,25;14;1;1,5;18;1,25;18;12;1,5;6;2;4;2;1;-1200;136;24400;0;1476,63888888889;23200;504,444444444444;"no"
2;10;3;2914,28571428571;0;1097,14285714286;19;4,66666666666667;1,66666666666667;2,5;5,33333333333333;2;2;3;1,5;22;10;0,75;12;0;2;3;2;-936;1479;24400;1;756,2;23500;1113;"no"
1;10;2;2521,875;0;1096,875;9;10;0;0,333333333333333;11;1;0;12;1;15;8;0;1;0;2;3;1;-287;-692;24500;0;642,96875;24200;637,96875;"no"
0;3;11;1115,38461538462;2;2911,53846153846;0,6;1;6;16;0,333333333333333;0;6,5;1;15;5;1,5;9;22;1;1;3;1;4400;5942;24000;1;586,807692307692;28400;1553,61538461538;"si"
1;4;10;1674,1935483871;2;2561,29032258065;3;1;11;1,66666666666667;0,666666666666667;0;9;1,5;11;3;0,333333333333333;6;12;1;3;2;0;519;1215;22800;0;653,741935483871;23300;674,032258064516;"si"
0;1;9;680;2;2443,33333333333;0,5;1,25;5,5;12;1;0;8;0,333333333333333;10;6;0,75;3,75;20;1;2;2;0;4500;2474;22400;3;486,5;26900;790,966666666667;"si"
0;1;11;896,153846153846;3;2411,53846153846;1;0,714285714285714;20;7,5;0,75;0;15;0,75;10;8;1;3;22;1;2;1;1;1900;-330;23900;3;601,769230769231;25800;721,5;"si"
0;2;11;1323,91304347826;5;2900;6;3;6;6;2,33333333333333;0;5;4;3,5;9;4,5;0,6;9;3;3;4;1;2100;391;22200;0;1080,89130434783;24300;1274,54347826087;"si"
0;2;11;1494,44444444444;4;2633,33333333333;2;2,66666666666667;6,5;6,5;3;0;5,33333333333333;1,8;16;11;2;3,5;18;2;4;1;0;3600;2392;22800;1;474,916666666667;26400;1042,52777777778;"si"
2;11;3;2397,05882352941;0;1276,47058823529;14;18;0,4;1;18;1;0,4;20;0,4;21;7;2;4;0;2;3;2;1100;-1071;23600;0;1360,05882352941;24700;603,970588235294;"no"
0;5;11;1487,17948717949;2;2733,33333333333;1,33333333333333;1,33333333333333;3,5;7;5;1;4,5;5;11;5;0,75;6;12;1;2;4;0;2000;1097;22700;1;893,435897435897;24700;805,333333333333;"si"
0;1;7;552;1;1716;1,33333333333333;1;20;8;0,833333333333333;0;14;0,8;16;6;0,666666666666667;17;24;0;0;3;0;4000;2795;22400;0;466,88;26400;1022,56;"si"
0;3;9;1025;1;2468,75;0,5;1;1,5;9;1,5;0;9;1;9;4;0,5;6;11;1;2;3;0;2800;626;21300;1;1253,28125;24100;1153,71875;"si"
0;2;9;768,965517241379;1;1920,68965517241;2;3;5,5;3;2,5;0;4,5;1;12;7;1,25;12;16;0;2;2;0;451;-1378;24300;0;1041,51724137931;24800;996,48275862069;"si"
3;11;2;3320,68965517241;0;589,655172413793;8;13;2,5;2;3,33333333333333;2;1;11;1;15;4;0,75;6;0;4;0;1;-2500;-1892;25900;0;1102,10344827586;23400;589,896551724138;"no"
3;11;3;2794,28571428571;0;942,857142857143;11;2;1,5;0,4;11;2;4;12;3;13;4;1,25;5;0;4;1;2;552;348;24100;0;734,428571428571;24700;749,228571428571;"no"
4;11;0;3164,51612903226;0;793,548387096774;6;10;1;1,66666666666667;14;2;0,833333333333333;6;1,5;21;5;0,6;8;0;4;1;4;-5300;-3467;28800;0;1153,96774193548;23500;486,290322580645;"no"
0;5;11;914,705882352941;3;2955,88235294118;3;0,5;11;4;1,33333333333333;0;10;0;5,5;5;2;7;13;1;1;4;0;455;-167;25100;0;646,5;25600;1244,70588235294;"si"
3;8;2;2797,05882352941;0;1022,85714285714;10;5;0,333333333333333;5;4,5;2;0,666666666666667;6;1;11;2,5;1;5;0;4;1;3;301;35;23800;0;858,41935483871;24000;836,838709677419;"no"
1;9;5;2542,42424242424;0;2172,72727272727;11;4;3,5;0,833333333333333;10;1;1,66666666666667;3,5;1,66666666666667;17;7,5;1,66666666666667;8;1;2;3;2;227;-1669;24100;0;813,060606060606;24300;744,939393939394;"no"
0;0;10;565,51724137931;1;3068,96551724138;0,2;1;8;9;0,333333333333333;0;9;0,25;10;1;0;11;16;1;1;4;0;5300;2544;22000;1;695,448275862069;27300;792,241379310345;"si"
1;9;2;2083,87096774194;0;1403,22580645161;7;11;0,75;6;14;1;0,333333333333333;14;4;15;3,33333333333333;1,33333333333333;6;0;1;4;0;1200;1303;23200;1;670,677419354839;24400;1260,41935483871;"no"
0;0;9;758,620689655172;1;2924,13793103448;2;0,5;3,2;17;1,16666666666667;1;19;1,75;17;9;0,8;7;25;0;0;4;1;4400;3950;21700;4;1114,86206896552;26100;1068;"si"
1;8;3;2724,24242424242;0;1236,36363636364;9;6;2;0,666666666666667;3;1;1;6;1;9;3;3;3;0;4;2;3;-1400;131;24500;0;1030,30303030303;23100;962,575757575758;"no"
3;11;4;2145,71428571429;0;1965,71428571429;7;6;4,5;1,5;2;1;1;7,5;5;18;8;1,25;11;1;3;3;3;-3300;-1043;26200;0;1189,54285714286;22900;674,057142857143;"no"
1;7;4;2145,71428571429;0;1671,42857142857;6;8;1,5;4;6;1;0,8;4,5;5;12;7;0,75;6;1;5;0;2;1900;322;22400;0;1208,28571428571;24300;1489,05714285714;"no"
3;11;4;2281,25;0;1084,375;14;9;1;0,75;10;1;0,6;8;1;15;6;3;4;0;4;0;2;-272;-891;23200;0;1464,21875;22900;942,53125;"no"
1;9;1;1853,33333333333;0;1220;7;9;1;4;9;0;2,5;9;5;12;1,66666666666667;0,2;7;0;4;0;2;-1000;-2842;25300;0;1342,03333333333;24300;877,766666666667;"no"
1;9;1;3396,42857142857;0;235,714285714286;14;12;0,666666666666667;0,5;10;1;0,166666666666667;6;1;19;15;0,666666666666667;3;0;4;0;4;-3800;-1465;27000;0;631,392857142857;23200;423,107142857143;"no"
0;2;8;574,193548387097;1;3070,96774193548;1,5;1;9;8;1;0;8;1;5;6;2;3,33333333333333;12;1;1;4;0;1500;-354;23600;0;818,096774193548;25100;756,129032258065;"si"
0;3;8;1416,66666666667;1;2486,66666666667;1;1;9;8;0,25;0;2,5;1;9;3;2;8;12;1;2;3;0;-1000;-1582;25900;0;1162,13333333333;24900;830,5;"si"
2;11;4;2921,42857142857;0;914,285714285714;16;6,5;1;0,75;14;1;0,333333333333333;8;0,666666666666667;19;13;1,5;4;0;4;0;2;-3700;-1784;25500;0;863,428571428571;21800;531,928571428571;"no"
1;9;2;2764,51612903226;0;1183,87096774194;9;10;3;1;5;2;2;4;1,5;11;5;2;6;0;3;2;0;-495;108;22700;0;932,129032258065;22200;1266,87096774194;"no"
2;11;2;2238,46153846154;0;1089,74358974359;18;6,66666666666667;0,75;1,2;6,66666666666667;2;2;22;2;23;4,75;1;11;0;3;3;5;1100;-851;23800;1;1301,12820512821;24700;827,051282051282;"no"
1;7;2;2325,92592592593;0;874,074074074074;10;14;2,5;1,33333333333333;5;1;1,66666666666667;8;0,6;18;14;0,2;5;0;3;1;0;-3100;-1896;26400;0;1492,51851851852;23300;568,592592592593;"no"
2;11;2;2787,5;0;943,75;12;10;2;0,666666666666667;4;2;1,5;11;1;15;11;0,75;4;0;4;1;1;-2500;-2120;26100;0;789,625;23600;967,25;"no"
0;3;9;1332,14285714286;2;2532,14285714286;1;1;9;12;0,666666666666667;0;7;0,25;14;5;2;2,25;15;1;0;4;0;1700;1097;24100;0;500,964285714286;25800;650,892857142857;"si"
1;8;3;2275,86206896552;0;1551,72413793103;11;3,33333333333333;0,4;0,6;16;1;2;18;1,33333333333333;20;9;0,4;4;0;3;1;3;450;-1897;24100;0;1227,48275862069;24500;1182,13793103448;"no"
0;1;11;1555,1724137931;3;2748,27586206897;0;0,333333333333333;14;12;0,333333333333333;0;11;0;9;2;1;9;17;1;0;4;0;2500;1074;23300;1;1088,8275862069;25800;876,068965517241;"si"
1;9;0;2717,24137931034;0;513,793103448276;8;8;1;0,333333333333333;8;1;0,5;4;0,333333333333333;11;9;0,5;1;0;4;0;1;-4200;-2612;26400;0;1005,48275862069;22200;467,620689655172;"no"
3;11;9;2213,51351351351;3;2902,7027027027;10;9;3,66666666666667;3;2,33333333333333;1;2,2;1,83333333333333;6;14;2,4;8;15;1;5;1;2;-1100;-3036;26800;0;1074,21621621622;25700;827,540540540541;"no"
0;5;9;1510;1;2483,33333333333;0;0;4;3;0;0;7;0;7;0;0;7;8;1;1;3;0;1700;-618;23000;1;842,2;24700;1032,3;"si"
0;2;10;1223,07692307692;2;2653,84615384615;5;4;7;2;3,33333333333333;0;3;2;10;11;5;1,66666666666667;11;2;3;3;0;1700;-89;23500;0;852,794871794872;25200;670,615384615385;"si"
0;3;11;1366,66666666667;3;3104,44444444444;2;1;5;8;3;0;9;1;8;3;0,666666666666667;8;9;3;3;4;0;-251;-1647;25100;2;1026,6;24800;1361,48888888889;"si"
0;3;10;1133,33333333333;2;2114,81481481481;0,333333333333333;1,25;14;3,5;0,5;0;12;0,75;18;5;0,5;10;22;0;0;4;1;3300;3702;22600;4;404,296296296296;25900;1050,62962962963;"si"
0;2;11;761,224489795918;5;2769,38775510204;4,75;2,83333333333333;4;11;2,66666666666667;1;3,8;2,11111111111111;3,6;23;3,2;1,71428571428571;30;2;1;5;1;2600;2703;24200;2;1020,87755102041;26800;1470,12244897959;"si"
1;9;9;2185,36585365854;3;2039,0243902439;14;9;2;2,25;4,66666666666667;1;1,2;7;3;20;3;1,75;11;1;3;4;3;165;2190;25700;0;1391,60975609756;25900;1217,70731707317;"no"
2;10;3;2125;0;1444,44444444444;2,5;18;1,57142857142857;3,75;9;1;1,625;2,4;3;28;7,5;1,83333333333333;16;0;4;2;1;526;1471;24600;1;1785,30555555556;25100;546,25;"no"
0;3;10;969,444444444444;1;2727,77777777778;0,5;0,8;13;18;0,666666666666667;0;15;0,25;14;7;0,857142857142857;2,75;23;2;2;3;0;2900;1691;23800;4;486,555555555556;26700;1342,66666666667;"si"
3;11;1;2275,86206896552;0;968,965517241379;13;15;1;1;14;1;0,5;15;0,666666666666667;17;8;0,666666666666667;4;0;3;0;1;204;-1202;23600;0;1124,13793103448;23800;1221,51724137931;"no"
2;10;3;3014,28571428571;0;721,428571428571;19;7;1;0,75;22;1;0,285714285714286;6;0,285714285714286;26;5,5;2,33333333333333;9;0;4;0;6;-3400;-3971;25500;0;505,821428571429;22100;582,5;"no"
1;9;2;2567,85714285714;0;903,571428571429;3,66666666666667;14;1;3;10;1;0,333333333333333;14;1;20;10;0,333333333333333;6;0;3;0;4;-3900;-4796;27100;0;925,107142857143;23200;456,392857142857;"no"
2;10;4;2359,09090909091;0;1365,90909090909;13;5,5;1,25;5;8;1;1,6;2,5;4;16;10;1,5;8;1;4;2;1;-383;-2120;23900;0;824,159090909091;23500;883,75;"no"
0;4;9;1379,16666666667;2;2441,66666666667;0,333333333333333;0,5;5;9;0,75;0;8;1,5;11;5;0,6;3,5;18;1;1;3;0;3100;3277;23200;3;512,666666666667;26300;1015,5;"si"
1;7;6;2170,27027027027;0;1459,45945945946;19;5,66666666666667;1,4;1;19;1;1,4;7,5;2,33333333333333;23;15;0,75;7;0;3;2;2;307;-1016;23600;0;1577,97297297297;23900;726,594594594595;"no"
3;11;3;2896,9696969697;0;1439,39393939394;14;6,5;2,5;1;13;2;2,25;1,5;5,5;19;2,2;3,33333333333333;13;0;2;3;1;-2800;-1437;27700;0;994,393939393939;24900;1391,75757575758;"no"
3;11;2;2906,25;0;862,5;14;16;0,4;1;10;2;0,5;7;1,5;21;3;1,5;8;0;3;1;1;-2600;-646;27100;0;1041,78125;24500;785,4375;"no"
0;4;8;913,793103448276;1;2520,68965517241;0;1;17;6,5;0,666666666666667;0;10;0,333333333333333;14;5;0,8;3,66666666666667;20;1;0;4;0;-1500;-2410;24600;0;646,206896551724;23100;809,068965517241;"si"
3;11;5;2658,06451612903;1;2058,06451612903;9;3;4;3;4;2;3,33333333333333;2,25;2,25;18;3;1,6;15;0;2;3;0;764;-1060;25900;2;897,354838709677;26700;947,806451612903;"no"
0;2;11;896;3;3052;1;0,5;12;8;2;0;14;0,142857142857143;12;4;0,75;4;17;1;0;4;0;3100;1085;23100;1;763,68;26200;801,04;"si"
2;9;8;2043,18181818182;1;1759,09090909091;17;5;1,6;1,8;5,5;1;1,8;8;5,5;21;2;1,5;13;0;4;3;1;136;-1545;23900;1;1273,95454545455;24000;886,840909090909;"no"
1;9;3;2261,29032258065;0;529,032258064516;15;4,66666666666667;1,66666666666667;0,571428571428571;16;1;1,2;5,5;2,66666666666667;21;4,33333333333333;2,33333333333333;9;0;3;1;1;-2800;-570;25200;0;766,612903225806;22400;600,935483870968;"no"
0;2;9;582,142857142857;1;2771,42857142857;1,33333333333333;0,25;3,5;9;1,33333333333333;0;8;0,666666666666667;5;5;2;4,5;15;1;0;4;0;2400;1285;23100;2;456,642857142857;25500;982,535714285714;"si"
2;10;2;2725,8064516129;0;903,225806451613;5;16;1,2;2,66666666666667;3,33333333333333;1;1,4;7,5;3;19;4,5;2,66666666666667;11;0;3;2;5;-2800;-781;25200;1;786,322580645161;22400;611,387096774194;"no"
1;8;4;2200;0;1564,51612903226;10,5;17;3;1,4;4,5;1;1,6;4,25;1;25;4,66666666666667;1,2;14;0;2;3;4;-1300;-815;25900;1;946,225806451613;24600;607,064516129032;"no"
1;9;2;2728;0;1340;6;12;3;1,66666666666667;6;1;0,75;9;1,5;16;1,5;0,5;6;0;3;1;1;-4700;-3838;29000;0;481,44;24300;517,32;"no"
1;8;5;2063,63636363636;0;1739,39393939394;5;5;2;3;11;1;2,33333333333333;2;6;14;5;1,2;11;0;3;2;1;-451;-2831;25600;0;1021,39393939394;25100;630,212121212121;"no"
1;8;2;2839,39393939394;0;690,909090909091;7;4;4;2,25;9;0;3,66666666666667;2;2;17;1,4;4,66666666666667;16;0;3;2;2;-2100;-1435;26900;1;1123,09090909091;24800;830,212121212121;"no"
0;0;10;327,586206896552;1;3024,13793103448;2,25;3;20;3;1,5;0;16;1,33333333333333;9,5;10;2;3,33333333333333;23;1;0;4;0;7100;2925;20900;2;938,103448275862;28000;1231,37931034483;"si"
1;9;6;1865,78947368421;0;1821,05263157895;8;5;3,2;2,83333333333333;2,57142857142857;1;3;3,6;2,8;25;3,75;3,5;22;1;4;2;2;-348;1301;26400;2;1011,21052631579;26100;584,473684210526;"no"
0;1;11;648,275862068965;3;2824,13793103448;0,5;0,5;14;16;1,5;0;15;2;5,33333333333333;5;0,5;13;20;1;0;4;0;2900;909;23400;2;634,724137931035;26300;1001,93103448276;"si"
0;2;9;1176,92307692308;1;1811,53846153846;6;5;6;8;2,5;0;2,33333333333333;1;2,33333333333333;8;1,33333333333333;6;10;0;2;1;0;1900;386;23800;1;647,307692307692;25700;732,115384615385;"si"
2;10;3;2572;0;1460;10;8;2;0,5;6;1;0,666666666666667;7;0;12;5;0,666666666666667;2;0;2;1;1;-1600;681;24300;0;1161,04;22700;334;"no"
1;9;3;2377,77777777778;0;1530,55555555556;7,5;11;0,714285714285714;1;7;1;3,5;2,4;2;19;12;2;9;0;2;4;1;-2100;-1843;25500;0;1225,63888888889;23400;969,694444444444;"no"
0;2;10;1043,33333333333;3;2983,33333333333;1,75;2;13;6;1;0;1,83333333333333;2,33333333333333;14;8;2;9;16;1;2;3;1;-674;216;24600;2;388,833333333333;23900;2075,03333333333;"si"
0;4;7;1546,42857142857;1;1742,85714285714;1;1,6;8;4;1,66666666666667;0;2;2,5;7;9;5;1,75;13;1;3;1;1;-1200;-1872;25200;1;455,678571428571;24000;617,892857142857;"si"
0;4;9;1535,55555555556;2;2335,55555555556;3,33333333333333;1,8;6,5;2,5;8;0;4,33333333333333;5,5;6,5;13;1,8;6,5;16;2;3;4;0;-1200;-953;24100;1;1011,22222222222;22900;903,111111111111;"si"
0;1;9;313,793103448276;1;2844,8275862069;1;0,8;12;12;1;0;11;0,5;15;4;0,333333333333333;11;20;1;0;4;0;3700;1179;21600;3;793,586206896552;25300;887,379310344828;"si"
0;5;9;1519,44444444444;1;1886,11111111111;3,5;1,66666666666667;10;12;1,66666666666667;0;2;1,25;8;8;1,33333333333333;3,66666666666667;15;1;2;4;0;912;16;23100;2;625,027777777778;24000;966,527777777778;"si"
0;6;9;1206,89655172414;2;2706,89655172414;4;2;2,33333333333333;12;5;0;3,66666666666667;3;4,33333333333333;13;2,5;2,33333333333333;14;1;0;4;0;73;279;24900;2;745,413793103448;25000;1049,48275862069;"si"
0;3;10;1434,375;2;2946,875;0,75;1,2;13;2,66666666666667;5;0;12;4;13;6;1;11;15;2;2;3;0;-906;-309;24500;2;504,09375;23600;830,0625;"si"
2;10;6;2206,66666666667;0;1517,77777777778;2,75;4,33333333333333;2,2;3,75;5,66666666666667;1;7,5;2;4,66666666666667;18;4,66666666666667;3;19;2;4;3;1;-2100;-1548;26600;1;1643,51111111111;24400;1167,6;"no"
0;1;9;1073,33333333333;1;2400;1;0;8;6;1;0;6;1;8;2;0;7;10;1;2;2;0;982;569;22600;1;496,866666666667;23600;498,633333333333;"si"
0;2;9;625,925925925926;2;2840,74074074074;2;4;9;6;0,5;0;4,5;0,75;9;4;0,333333333333333;7;13;1;1;3;0;2300;1461;23100;3;754,814814814815;25400;984,259259259259;"si"
2;10;10;2412,5;2;2783,92857142857;10;6;12;1;8;1;3,33333333333333;2;12;13;0,571428571428571;4;15;1;5;4;1;2200;415;22100;0;970,482142857143;24300;1443,875;"no"
1;8;1;3716,66666666667;0;920,833333333333;8;9;1,66666666666667;2;2;1;0;7;2;13;7;0,333333333333333;6;0;2;1;0;-4300;-1927;28200;1;1025,04166666667;23900;476,958333333333;"no"
0;4;8;1228,57142857143;1;1717,14285714286;1,66666666666667;2,5;9;9;5;0;8;3;8;6;0,5;5,5;12;0;2;3;0;2000;-457;22500;1;995,6;24500;969,171428571429;"si"
0;2;11;510;4;3510;1,8;0,714285714285714;7;18;1,5;0;6;2;14;9;1;4,66666666666667;26;2;1;4;0;5000;3717;22300;2;681,066666666667;27300;818,333333333333;"si"
1;8;7;2179,06976744186;0;2174,41860465116;2,4;3,75;5,33333333333333;3,2;6;1;1,75;2;4,66666666666667;19;8,5;3;18;1;4;3;1;1100;-870;24000;2;1547,62790697674;25200;1354,41860465116;"no"
0;1;11;610,714285714286;3;3260,71428571429;1;2;10;7;0,5;0;12;1;12;7;1,5;1,75;20;1;0;4;0;2500;1954;22000;1;644,571428571429;24500;840,821428571429;"si"
0;3;9;925,714285714286;3;2597,14285714286;5;2;5;4,66666666666667;2,4;1;2,4;3;8,5;16;2,6;6,5;21;1;0;5;1;847;38;23400;2;746,428571428571;24200;1596,08571428571;"si"
0;2;10;1304,44444444444;2;1680;6;1;9;5;0,75;0;5;3;9;8;6;2,66666666666667;13;1;3;4;0;2200;1871;22800;1;479,622222222222;25000;808,4;"si"
1;9;3;2158,82352941176;0;1300;3,33333333333333;2,8;2,2;1,8;2,4;1;6,5;15;2,8;21;0,8;2,75;19;0;3;2;0;-979;-811;26200;2;1447,67647058824;25200;873,235294117647;"no"
2;10;3;2909,75609756098;0;1107,31707317073;9;14;0;0,666666666666667;7,5;2;0,166666666666667;16;2;18;13;0;2;0;4;2;2;-696;-436;23200;0;1523,56097560976;22500;720,80487804878;"no"
0;1;9;1136;2;2736;0;0,333333333333333;1;6;1;0;6;0;5;1;0,5;4;7;1;2;1;0;740;-564;22100;1;880,24;22800;530,68;"si"
0;1;8;831,25;1;2537,5;1,25;0,5;19;7;1,5;0;12;1;11;7;1,4;3;22;1;1;4;2;966;-1081;24300;2;811,78125;25300;1072,8125;"si"
3;11;1;2630,55555555556;0;866,666666666667;7;5,5;0,666666666666667;0,666666666666667;8;1;0,5;9;1;13;7;1;4;0;4;2;2;-872;-1410;23900;0;1189,5;23000;1090,72222222222;"no"
0;1;8;1123,33333333333;1;2113,33333333333;1,5;1,66666666666667;5;3;2,5;0;9;1,66666666666667;9;8;2;4,5;11;0;2;2;1;4800;2391;22300;3;824,666666666667;27100;803,9;"si"
0;2;10;593,333333333333;1;3330;4;1,66666666666667;11;5,5;0,6;0;6;0,833333333333333;8;6;0;11;18;1;0;5;0;3400;110;22000;0;516,2;25400;1109,6;"si"
0;2;11;458,620689655172;4;3393,10344827586;0,666666666666667;1,66666666666667;14;14;1,5;0;6,5;0,5;8;5;0,666666666666667;15;21;2;0;4;0;4400;1896;22000;3;542,827586206897;26400;942,896551724138;"si"
0;0;11;1041,93548387097;1;2287,09677419355;1,5;2;5;9;1;0;4;0,5;11;4;0,333333333333333;7;14;1;2;3;0;2600;1108;22100;1;1286,03225806452;24700;1026,48387096774;"si"
3;11;0;2571,42857142857;0;771,428571428571;8;2;1,5;0,75;11;1;0,666666666666667;9;0,333333333333333;13;13;3;3;0;4;0;3;-2000;-1803;24700;0;836,75;22700;651,714285714286;"no"
0;1;10;996,774193548387;2;2606,45161290323;2;0;5;5;2;0;3;0,5;6;2;0,333333333333333;8;8;1;2;2;0;2100;646;22400;0;546,483870967742;24500;759,806451612903;"si"
1;8;3;2630,30303030303;0;878,787878787879;8;5;1,5;0,6;12;1;1,25;9;1;15;5;2;5;0;4;1;3;-1300;-1696;23900;0;909,272727272727;22600;1260,0303030303;"no"
0;2;10;619,354838709677;2;2367,74193548387;5;4;7;5;1,5;0;1,33333333333333;1,5;7;5;0,5;5;10;0;1;4;0;3700;2717;22100;2;429,225806451613;25800;782;"si"
0;2;8;500;1;2100;0,2;1,5;11;12;2;0;15;0,4;4,5;3;0;7;18;0;0;4;0;1200;1473;23600;0;613,433333333333;24800;1156,83333333333;"si"
1;10;6;3088;0;1384;3,66666666666667;4,5;5;1,5;11;2;2,66666666666667;8;2;14;11;2,5;8;1;7;1;0;-1800;-89;24200;1;1566,78;22400;652,6;"no"
0;10;6;1391,89189189189;0;2540,54054054054;5;10;3,33333333333333;5;1,25;1;3,5;1,6;4;12;2,66666666666667;3;15;0;2;4;1;2200;-195;23900;2;990,378378378378;26100;1289,91891891892;"no"
0;2;10;1257,69230769231;2;2469,23076923077;2,33333333333333;1,25;18;6,33333333333333;1,75;0;9;1,5;17;8;0,2;7,5;20;1;2;2;0;162;-401;24400;2;539,423076923077;24600;884,538461538462;"si"
0;2;11;738,709677419355;3;3448,38709677419;0;0,5;6;7;0,5;0;9;0;9;1;0,333333333333333;3;10;2;1;4;0;1900;1610;23500;1;438,548387096774;25400;903,290322580645;"si"
3;6;11;1557,14285714286;5;2751,02040816327;4;3,75;5,66666666666667;3,2;4;2;3,25;5,33333333333333;16;18;2,6;2;20;2;3;5;1;410;-1540;23900;3;1007,12244897959;24300;1269,0612244898;"si"
0;3;11;844,186046511628;4;2344,18604651163;0,333333333333333;0,8;6;11;0,5;0;17;0,6;4,25;7;0,8;14;20;2;2;4;0;1100;2120;22900;1;871,697674418605;24000;1138,83720930233;"si"
0;2;11;970,27027027027;2;2267,56756756757;3;1;10;7;0,5;0;5,5;2;10;4;0,5;7;12;1;2;4;0;424;1265;22300;0;754,459459459459;22700;912,891891891892;"si"
5;11;2;2759,45945945946;0;745,945945945946;10;11;1,5;0,4;11;2;1,66666666666667;11;2;17;2,33333333333333;0,5;6;0;4;2;2;-2600;-3647;24600;0;1653,64864864865;22000;719,972972972973;"no"
0;1;11;520,689655172414;3;2703,44827586207;0;0;5;6;0;0;8;0;6;0;0;0;9;1;0;3;0;4400;1436;20900;0;990,034482758621;25300;721,931034482759;"si"
0;2;10;718,75;2;1787,5;1,66666666666667;1;20;6;2,33333333333333;0;7,5;1,5;8;10;0,833333333333333;5,5;24;0;2;2;1;4000;2255;22500;0;1217;26500;675,3125;"si"
0;1;8;790;1;2646,66666666667;0;0;7;8;0;0;6;0;2;0;0;7;10;1;2;2;0;2500;2257;21800;2;723,2;24300;1065,8;"si"
